Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson,,Customer_Type
S04721,CU1046,C0178,20-10-2023,2,61940,Cash,Tony George,,Repeating Customer
S04722,CU1014,C0216,27-01-2025,3,41783,Installment,Abigail Foley,,Loyal Customer
S04723,CU1618,C0140,12-05-2025,2,50955,Credit,Shawn Nelson,,Repeating Customer
S04724,CU1596,C0428,20-01-2023,3,97410,Installment,Toni Wright,,Loyal Customer
S04725,CU0558,C0307,12-07-2024,2,16779,Cash,David Melton,,Repeating Customer
S04726,CU0784,C0017,15-06-2024,3,81334,Installment,Ashley Hill,,Loyal Customer
S04727,CU0337,C0048,03-11-2022,2,97758,Cash,Heather Brown,,Repeating Customer
S04728,CU0059,C0142,02-12-2022,2,86552,Cash,Vincent Harris,,Repeating Customer
S04729,CU1536,C0314,20-08-2023,2,56969,Credit,Stephen Douglas,,Repeating Customer
S04730,CU0710,C0443,19-03-2025,1,94418,Installment,Martha Wheeler,,New Customer
S04731,CU0653,C0075,17-11-2023,3,74531,Installment,April Jordan,,Loyal Customer
S04732,CU0202,C0482,02-04-2024,3,92361,Cash,Allison Underwood,,Loyal Customer
S04733,CU0699,C0499,14-10-2023,1,41373,Cash,Sara Bates,,New Customer
S04734,CU1310,C0201,06-09-2024,2,18118,Cash,Steven Campbell,,Repeating Customer
S04735,CU1276,C0484,31-01-2023,2,61017,Credit,Nathan Burns,,Repeating Customer
S04736,CU1520,C0315,30-03-2025,1,87106,Installment,Paul Johnson,,New Customer
S04737,CU1048,C0040,22-08-2024,2,37444,Installment,Christopher Chandler,,Repeating Customer
S04738,CU1429,C0410,16-10-2024,3,82439,Installment,Raymond Powell,,Loyal Customer
S04739,CU1641,C0160,24-04-2025,2,15022,Credit,Michael Hanson,,Repeating Customer
S04740,CU0619,C0438,15-02-2024,3,33909,Cash,James Sims,,Loyal Customer
S04741,CU0637,C0423,02-06-2025,2,69976,Cash,Brandon Fischer,,Repeating Customer
S04742,CU0884,C0308,20-09-2024,1,96519,Installment,Julie Arnold,,New Customer
S04743,CU0159,C0043,01-03-2025,1,68148,Installment,Noah Hill,,New Customer
S04744,CU0620,C0302,10-08-2024,1,60935,Credit,Sarah Miller,,New Customer
S04745,CU1126,C0466,03-08-2024,2,84148,Installment,Mallory French,,Repeating Customer
S04746,CU0520,C0464,28-06-2024,2,96479,Credit,Ashley Hodge,,Repeating Customer
S04747,CU1266,C0241,09-06-2024,3,97897,Credit,Cheyenne Villa,,Loyal Customer
S04748,CU1493,C0368,19-02-2025,3,90917,Cash,Claudia Moore,,Loyal Customer
S04749,CU1993,C0485,12-08-2025,2,57898,Credit,Ashley Taylor,,Repeating Customer
S04750,CU1351,C0155,30-11-2024,2,48764,Credit,Robert Carpenter DDS,,Repeating Customer
S04751,CU0038,C0157,24-12-2022,1,68446,Cash,David Madden,,New Customer
S04752,CU0316,C0435,22-05-2024,1,61426,Cash,Sonya Levine,,New Customer
S04753,CU1330,C0191,12-05-2023,2,34524,Credit,Samuel Miranda,,Repeating Customer
S04754,CU1467,C0060,23-05-2023,2,15112,Installment,Aaron Casey,,Repeating Customer
S04755,CU1292,C0414,28-04-2025,1,96358,Cash,Christina Hogan,,New Customer
S04756,CU0511,C0197,09-01-2023,1,74415,Installment,Kenneth Perez,,New Customer
S04757,CU1325,C0401,21-03-2025,3,64253,Installment,Sarah Mcdonald,,Loyal Customer
S04758,CU1871,C0206,23-09-2023,1,82947,Cash,Michele Adkins,,New Customer
S04759,CU1218,C0256,04-06-2024,2,27465,Credit,Joshua Oneill,,Repeating Customer
S04760,CU1709,C0473,09-01-2023,1,22199,Credit,Melissa Young,,New Customer
S04761,CU1047,C0467,28-02-2023,1,99505,Cash,David Dean,,New Customer
S04762,CU1633,C0332,15-07-2023,2,70789,Installment,Elizabeth Stevens,,Repeating Customer
S04763,CU0907,C0237,28-03-2023,2,47816,Credit,Sean Sims,,Repeating Customer
S04764,CU0072,C0414,21-04-2023,3,70935,Installment,Jessica Garcia,,Loyal Customer
S04765,CU0137,C0329,17-07-2024,3,79276,Cash,Kimberly Allen,,Loyal Customer
S04766,CU0253,C0419,13-11-2022,3,87902,Cash,David Farmer,,Loyal Customer
S04767,CU1540,C0468,19-02-2023,1,19575,Credit,Shaun Duncan,,New Customer
S04768,CU1230,C0266,13-12-2024,1,75523,Cash,Christine Mcdonald,,New Customer
S04769,CU1930,C0348,12-12-2024,2,70853,Cash,Cynthia Ellis,,Repeating Customer
S04770,CU0186,C0404,07-04-2023,2,84291,Cash,Jeremy Wall,,Repeating Customer
S04771,CU0288,C0058,26-10-2024,3,35689,Installment,John Herrera,,Loyal Customer
S04772,CU0111,C0444,12-07-2025,2,83475,Credit,Brian Chavez,,Repeating Customer
S04773,CU0703,C0122,30-06-2023,1,66970,Installment,Jasmine Barnett,,New Customer
S04774,CU0716,C0491,25-07-2023,3,50449,Cash,Travis Smith,,Loyal Customer
S04775,CU1926,C0161,28-04-2024,1,17198,Cash,Willie Simmons,,New Customer
S04776,CU1854,C0071,26-02-2025,2,50524,Credit,Samantha Odonnell,,Repeating Customer
S04777,CU0611,C0319,11-12-2023,2,44330,Credit,Jerome Francis,,Repeating Customer
S04778,CU1945,C0206,10-12-2023,2,65452,Installment,Jeffrey Young,,Repeating Customer
S04779,CU1364,C0289,15-01-2025,2,90343,Cash,Cheryl Hamilton,,Repeating Customer
S04780,CU0566,C0268,05-05-2025,3,28647,Cash,Alicia Morgan,,Loyal Customer
S04781,CU0587,C0313,26-07-2023,3,29326,Installment,Jessica Bender,,Loyal Customer
S04782,CU1978,C0178,14-08-2023,2,45129,Cash,Susan Hurley,,Repeating Customer
S04783,CU0930,C0475,14-11-2023,3,52392,Cash,Carmen Montgomery,,Loyal Customer
S04784,CU0712,C0381,11-01-2023,2,68663,Credit,Dave Smith,,Repeating Customer
S04785,CU1130,C0470,26-02-2025,2,80712,Cash,Danielle Davis,,Repeating Customer
S04786,CU1825,C0067,15-08-2024,1,23320,Credit,Matthew Hunt,,New Customer
S04787,CU1080,C0296,30-06-2023,1,74525,Credit,Jeremy Jones,,New Customer
S04788,CU0217,C0438,28-02-2024,2,99945,Installment,Kevin Garcia,,Repeating Customer
S04789,CU0807,C0462,15-10-2024,2,18182,Installment,Amber Hess,,Repeating Customer
S04790,CU0960,C0203,05-06-2025,3,52388,Cash,William Russell,,Loyal Customer
S04791,CU1929,C0153,07-05-2025,1,95563,Cash,Neil Shelton,,New Customer
S04792,CU1340,C0362,22-06-2023,3,38659,Cash,Morgan Cook,,Loyal Customer
S04793,CU1371,C0474,07-05-2025,2,39036,Cash,Jenny Thompson,,Repeating Customer
S04794,CU1480,C0150,05-03-2023,2,28579,Cash,Samantha Harris,,Repeating Customer
S04795,CU1110,C0450,24-03-2024,2,53585,Credit,Brian Rios,,Repeating Customer
S04796,CU1437,C0213,28-04-2024,2,52226,Cash,Roger Becker,,Repeating Customer
S04797,CU1473,C0406,04-02-2023,2,52247,Credit,Nathan Avila,,Repeating Customer
S04798,CU0871,C0237,02-01-2025,1,51080,Cash,Alexis King,,New Customer
S04799,CU0899,C0246,27-07-2024,3,92333,Installment,Kimberly Garcia,,Loyal Customer
S04800,CU1030,C0334,22-11-2024,1,42868,Credit,Patrick Cervantes,,New Customer
S04801,CU1395,C0392,25-12-2022,3,31080,Installment,Dana Lowery,,Loyal Customer
S04802,CU0058,C0081,08-05-2024,1,96959,Cash,Patrick Kim,,New Customer
S04803,CU1593,C0345,28-04-2024,1,75043,Credit,Christopher Cruz,,New Customer
S04804,CU1621,C0138,28-01-2025,2,23479,Credit,Elizabeth Hernandez DDS,,Repeating Customer
S04805,CU1424,C0310,30-11-2022,3,58261,Credit,Mr. Alexander Hughes,,Loyal Customer
S04806,CU1665,C0305,04-08-2023,1,45627,Installment,Terri Elliott,,New Customer
S04807,CU0359,C0091,09-06-2023,1,28310,Cash,Mr. Jamie Jimenez,,New Customer
S04808,CU0217,C0441,13-03-2023,3,30067,Cash,Vicki Best,,Loyal Customer
S04809,CU1255,C0387,03-02-2025,2,47543,Installment,John Schwartz,,Repeating Customer
S04810,CU1594,C0436,26-09-2024,3,80972,Installment,Wesley Hawkins,,Loyal Customer
S04811,CU1491,C0232,27-08-2025,2,56756,Cash,Angela Pope,,Repeating Customer
S04812,CU0638,C0239,17-01-2024,3,72272,Credit,Ashley Wood,,Loyal Customer
S04813,CU0434,C0245,02-11-2023,2,91306,Cash,Brittany Anderson,,Repeating Customer
S04814,CU1969,C0067,27-03-2024,3,18046,Installment,Audrey Becker,,Loyal Customer
S04815,CU1816,C0261,17-11-2022,3,55974,Cash,Bradley Harrison,,Loyal Customer
S04816,CU1354,C0416,05-12-2023,1,95452,Credit,Sherry Williams,,New Customer
S04817,CU0735,C0351,24-02-2023,3,66286,Cash,Jennifer Williams,,Loyal Customer
S04818,CU0992,C0385,10-01-2025,1,46657,Credit,Kyle Morales,,New Customer
S04819,CU0611,C0190,04-11-2023,2,71960,Installment,Allen Adams,,Repeating Customer
S04820,CU0613,C0493,19-05-2025,1,66911,Cash,Timothy Smith,,New Customer
S04821,CU1761,C0485,28-09-2025,3,41354,Cash,April Bush,,Loyal Customer
S04822,CU1102,C0293,03-02-2024,1,20327,Installment,Thomas Silva,,New Customer
S04823,CU0932,C0361,05-01-2023,1,83461,Cash,Kenneth Gibson,,New Customer
S04824,CU0604,C0260,08-07-2024,1,27531,Credit,Victor Torres,,New Customer
S04825,CU1651,C0298,24-05-2025,1,23816,Credit,Amber Stewart,,New Customer
S04826,CU0639,C0046,20-12-2023,3,89405,Cash,Brenda Bates,,Loyal Customer
S04827,CU1701,C0026,21-02-2025,3,46296,Credit,Robert Whitehead,,Loyal Customer
S04828,CU0802,C0124,14-10-2025,2,19282,Installment,Melissa Schwartz,,Repeating Customer
S04829,CU0067,C0367,12-09-2025,3,46773,Credit,Haley Hubbard,,Loyal Customer
S04830,CU0901,C0344,13-04-2025,3,83476,Installment,Danielle Flores,,Loyal Customer
S04831,CU0838,C0412,13-09-2025,2,77217,Credit,Tiffany Salazar,,Repeating Customer
S04832,CU1085,C0222,02-08-2024,2,93815,Installment,Shirley Blackburn,,Repeating Customer
S04833,CU1331,C0127,17-05-2025,3,72947,Cash,Isaac Cox,,Loyal Customer
S04834,CU1075,C0001,15-06-2025,1,93630,Credit,Elizabeth Young,,New Customer
S04835,CU0769,C0040,15-12-2022,2,15513,Cash,Christine Miller,,Repeating Customer
S04836,CU1966,C0326,30-12-2023,2,82615,Cash,Randy Hunt,,Repeating Customer
S04837,CU0562,C0315,13-08-2024,3,93675,Installment,Brianna Harper,,Loyal Customer
S04838,CU1739,C0199,28-11-2022,3,21375,Cash,Margaret Gonzales,,Loyal Customer
S04839,CU1785,C0410,12-07-2024,2,17554,Installment,Stephanie Nelson,,Repeating Customer
S04840,CU0818,C0002,23-03-2024,3,77801,Cash,Laura Levy,,Loyal Customer
S04841,CU0254,C0217,30-12-2022,1,48843,Cash,Courtney Shields,,New Customer
S04842,CU1826,C0386,01-08-2023,1,32998,Installment,Ryan Brown,,New Customer
S04843,CU1288,C0477,27-11-2023,1,79699,Cash,Monica Page,,New Customer
S04844,CU0137,C0013,19-02-2024,2,38083,Credit,James Howard,,Repeating Customer
S04845,CU1307,C0428,27-09-2025,2,51367,Cash,Lisa Stewart,,Repeating Customer
S04846,CU1704,C0367,23-09-2025,2,31636,Credit,John Kelly,,Repeating Customer
S04847,CU0863,C0080,26-02-2025,2,64649,Credit,Pamela Brooks,,Repeating Customer
S04848,CU1967,C0223,08-11-2022,2,77121,Cash,Joseph Rodriguez,,Repeating Customer
S04849,CU0726,C0384,23-07-2023,2,22412,Credit,James Hernandez,,Repeating Customer
S04850,CU1704,C0025,20-11-2023,2,68796,Cash,Melissa Beard,,Repeating Customer
S04851,CU1589,C0240,19-10-2025,1,72338,Cash,Bailey Moore,,New Customer
S04852,CU1758,C0157,11-06-2025,3,93881,Installment,Christian Jordan Jr.,,Loyal Customer
S04853,CU1275,C0121,11-10-2025,2,90229,Installment,Natalie Cook,,Repeating Customer
S04854,CU0567,C0497,26-07-2024,1,55828,Credit,Kyle Delacruz,,New Customer
S04855,CU1611,C0287,09-08-2023,3,30382,Cash,Denise Mccann,,Loyal Customer
S04856,CU0252,C0212,04-12-2022,3,18605,Cash,William Smith,,Loyal Customer
S04857,CU1955,C0178,03-10-2024,1,36366,Installment,Sarah Stevens,,New Customer
S04858,CU1567,C0441,18-04-2025,3,68277,Installment,Austin Jones,,Loyal Customer
S04859,CU0370,C0243,26-03-2025,1,57572,Cash,Kelly Herrera MD,,New Customer
S04860,CU0997,C0074,29-05-2023,2,95106,Installment,Crystal Joyce,,Repeating Customer
S04861,CU1552,C0041,26-10-2023,2,95493,Cash,Ricky Myers,,Repeating Customer
S04862,CU0725,C0272,02-11-2022,1,77864,Installment,Angelica Rodriguez,,New Customer
S04863,CU1849,C0138,23-02-2025,1,37452,Cash,Sarah Gonzalez,,New Customer
S04864,CU0536,C0289,16-10-2023,1,89275,Cash,David Davis,,New Customer
S04865,CU0425,C0110,09-09-2024,1,74853,Credit,Ms. Brittany Chen,,New Customer
S04866,CU0016,C0072,11-04-2025,1,63330,Cash,Michael Garner,,New Customer
S04867,CU1858,C0413,11-05-2024,1,33450,Cash,Joyce Sanchez,,New Customer
S04868,CU1996,C0386,07-09-2024,2,26654,Installment,Michaela Ramos,,Repeating Customer
S04869,CU0615,C0073,14-01-2025,2,63712,Installment,Steven Campbell,,Repeating Customer
S04870,CU1214,C0333,04-02-2025,1,18855,Installment,Joseph Jones,,New Customer
S04871,CU1292,C0374,23-01-2024,2,83506,Credit,Jennifer Frye,,Repeating Customer
S04872,CU1884,C0171,04-06-2023,3,67315,Installment,Ryan Arnold,,Loyal Customer
S04873,CU1178,C0488,06-07-2024,1,48689,Installment,Jamie Brown,,New Customer
S04874,CU0749,C0191,02-07-2024,1,62333,Installment,Juan Hayes,,New Customer
S04875,CU1641,C0069,29-04-2024,2,85538,Cash,Stacy Golden,,Repeating Customer
S04876,CU1915,C0058,30-09-2023,3,41048,Cash,Kathryn Davis,,Loyal Customer
S04877,CU0806,C0248,01-03-2024,2,32085,Installment,Steven Scott,,Repeating Customer
S04878,CU0460,C0298,24-02-2023,3,36395,Installment,Kelly Bates,,Loyal Customer
S04879,CU0166,C0469,07-07-2025,1,15734,Cash,Mary Baker,,New Customer
S04880,CU0389,C0422,06-06-2024,1,17142,Credit,Sandra Wade,,New Customer
S04881,CU1043,C0177,15-12-2024,2,98032,Installment,Dennis Ruiz,,Repeating Customer
S04882,CU0833,C0287,31-08-2025,2,29119,Installment,Dr. Matthew Wilson,,Repeating Customer
S04883,CU1127,C0131,14-01-2023,3,88833,Credit,Jason Mitchell,,Loyal Customer
S04884,CU1629,C0027,19-08-2025,2,25545,Cash,Nicholas Brennan,,Repeating Customer
S04885,CU1104,C0218,15-12-2023,1,16157,Credit,Justin Edwards,,New Customer
S04886,CU1677,C0100,04-12-2024,1,58862,Credit,Nathan Mason,,New Customer
S04887,CU1735,C0204,17-03-2025,3,90708,Installment,Gwendolyn Fox,,Loyal Customer
S04888,CU1297,C0314,15-08-2024,3,67485,Cash,Austin Green,,Loyal Customer
S04889,CU0709,C0092,31-05-2024,1,26297,Credit,Karen Carlson,,New Customer
S04890,CU1092,C0101,18-03-2024,1,78138,Cash,Allison Harrington,,New Customer
S04891,CU0358,C0399,10-05-2024,2,84404,Installment,John Murphy,,Repeating Customer
S04892,CU0487,C0354,06-01-2023,2,29684,Cash,Donald Barnes,,Repeating Customer
S04893,CU0678,C0359,10-08-2024,3,90418,Credit,Hannah Rodriguez,,Loyal Customer
S04894,CU0940,C0111,27-03-2024,2,67642,Credit,Stephen Collins,,Repeating Customer
S04895,CU0023,C0039,19-02-2025,3,41786,Credit,Victoria Russell,,Loyal Customer
S04896,CU1498,C0390,03-08-2024,2,24415,Credit,Glenda Bowers,,Repeating Customer
S04897,CU0388,C0366,13-03-2023,2,73109,Installment,Kimberly Wright,,Repeating Customer
S04898,CU0053,C0420,26-02-2023,3,78744,Installment,Theresa Lowe,,Loyal Customer
S04899,CU0031,C0137,23-03-2023,3,22155,Installment,Diane Donaldson,,Loyal Customer
S04900,CU0021,C0098,21-10-2024,2,74689,Installment,Joseph Thomas,,Repeating Customer
S04901,CU0859,C0302,21-02-2023,3,96220,Credit,Tristan Hall,,Loyal Customer
S04902,CU1290,C0071,09-08-2024,2,56794,Cash,Jenna Melendez,,Repeating Customer
S04903,CU1554,C0409,03-11-2022,1,22573,Credit,Stacy Love,,New Customer
S04904,CU1347,C0115,18-02-2025,3,62847,Cash,Maurice Dixon,,Loyal Customer
S04905,CU1169,C0399,30-03-2023,3,53707,Installment,Cory Downs,,Loyal Customer
S04906,CU1544,C0017,19-07-2025,3,58731,Credit,Whitney Sandoval,,Loyal Customer
S04907,CU0577,C0491,18-04-2024,3,44729,Installment,Brian Torres,,Loyal Customer
S04908,CU1046,C0392,09-11-2024,1,54036,Credit,Casey Pineda,,New Customer
S04909,CU1205,C0293,07-07-2023,3,28923,Installment,Kevin Raymond,,Loyal Customer
S04910,CU1391,C0406,03-05-2023,1,70184,Installment,Christopher Stevenson,,New Customer
S04911,CU1202,C0202,28-03-2025,3,79901,Installment,Dean Calderon,,Loyal Customer
S04912,CU1453,C0185,15-04-2025,2,17892,Installment,April Bell,,Repeating Customer
S04913,CU0900,C0461,27-10-2024,3,43772,Credit,Mary Harrison,,Loyal Customer
S04914,CU1777,C0350,01-03-2024,2,92033,Cash,Christine Hayes,,Repeating Customer
S04915,CU1939,C0244,21-05-2025,2,82853,Cash,Daniel Robinson,,Repeating Customer
S04916,CU1099,C0384,27-08-2025,3,50511,Installment,Mike Jacobs DDS,,Loyal Customer
S04917,CU1181,C0184,06-02-2023,2,64769,Cash,Greg Burke,,Repeating Customer
S04918,CU0837,C0383,26-01-2024,3,35024,Installment,David Rivera,,Loyal Customer
S04919,CU0186,C0124,07-09-2025,1,96885,Cash,Wanda Elliott,,New Customer
S04920,CU1078,C0124,16-02-2023,2,41020,Cash,Kenneth Adams,,Repeating Customer
S04921,CU0139,C0044,17-07-2025,3,38366,Cash,Michael Mooney,,Loyal Customer
S04922,CU0286,C0319,11-06-2024,3,63643,Installment,Connie Price,,Loyal Customer
S04923,CU0512,C0059,01-06-2025,3,40216,Credit,Betty Gilbert,,Loyal Customer
S04924,CU0716,C0315,17-01-2024,3,94950,Credit,Laura Stewart,,Loyal Customer
S04925,CU1307,C0210,20-04-2025,1,79786,Credit,Michelle Sanchez,,New Customer
S04926,CU1817,C0446,28-11-2024,3,67800,Cash,Michael Rodriguez,,Loyal Customer
S04927,CU1666,C0304,12-07-2024,1,99906,Credit,Mark Gallegos,,New Customer
S04928,CU0043,C0063,16-04-2025,3,63502,Credit,Tina Silva,,Loyal Customer
S04929,CU1362,C0145,24-11-2023,1,15055,Credit,Matthew Beltran,,New Customer
S04930,CU1221,C0278,17-12-2024,3,74615,Installment,Megan Chen,,Loyal Customer
S04931,CU1213,C0442,26-01-2025,3,53176,Cash,Christopher Morton,,Loyal Customer
S04932,CU0100,C0069,04-04-2023,3,63952,Cash,Daniel Burke,,Loyal Customer
S04933,CU0851,C0496,27-07-2024,2,92168,Credit,Yvette Simon,,Repeating Customer
S04934,CU0071,C0081,24-05-2024,1,92854,Cash,Teresa Barrera,,New Customer
S04935,CU0518,C0472,05-01-2024,1,45814,Credit,Robert Greene,,New Customer
S04936,CU0733,C0302,21-09-2024,1,41068,Installment,Evelyn Smith,,New Customer
S04937,CU0118,C0141,11-07-2024,2,65963,Cash,Caitlin Moore,,Repeating Customer
S04938,CU0021,C0303,03-03-2025,3,19005,Credit,Dennis Jones,,Loyal Customer
S04939,CU1228,C0454,10-01-2023,3,71700,Cash,Sierra Mcdonald,,Loyal Customer
S04940,CU0055,C0411,09-06-2025,2,43175,Installment,Samantha Mack,,Repeating Customer
S04941,CU0722,C0092,16-08-2025,2,92420,Credit,Brian Rodriguez,,Repeating Customer
S04942,CU0888,C0418,04-03-2024,3,18995,Installment,Heather Hudson,,Loyal Customer
S04943,CU1478,C0474,17-10-2023,1,30816,Cash,Julia Cummings,,New Customer
S04944,CU1803,C0113,07-01-2023,1,76190,Credit,Michael Peters,,New Customer
S04945,CU1576,C0392,25-01-2024,3,28571,Credit,Mr. Keith Roman,,Loyal Customer
S04946,CU0430,C0482,23-02-2024,1,55077,Cash,Dana Harvey,,New Customer
S04947,CU0380,C0245,18-09-2023,2,43422,Cash,Kevin Collins,,Repeating Customer
S04948,CU0670,C0431,10-02-2025,1,57601,Installment,Monica Boyd,,New Customer
S04949,CU1791,C0014,07-04-2024,3,33632,Cash,Regina Hernandez,,Loyal Customer
S04950,CU0755,C0346,02-12-2024,3,40963,Credit,Heather Evans,,Loyal Customer
S04951,CU0971,C0031,25-01-2024,3,94945,Credit,Tyler Anderson,,Loyal Customer
S04952,CU0525,C0276,27-09-2025,2,66170,Installment,Christian Moore,,Repeating Customer
S04953,CU1689,C0461,21-02-2024,1,69604,Cash,Amanda Harris,,New Customer
S04954,CU1286,C0394,23-11-2022,1,76521,Installment,Mrs. Rachel Brown,,New Customer
S04955,CU0608,C0060,16-03-2025,3,57851,Installment,Amy Taylor,,Loyal Customer
S04956,CU0935,C0445,12-10-2025,3,16971,Installment,Eugene Daugherty,,Loyal Customer
S04957,CU0788,C0320,15-03-2023,3,58175,Credit,Ana Wheeler,,Loyal Customer
S04958,CU0734,C0257,30-08-2025,2,62233,Cash,Thomas Page,,Repeating Customer
S04959,CU0716,C0214,09-07-2024,3,33191,Cash,Douglas Goodwin,,Loyal Customer
S04960,CU0864,C0335,07-03-2025,2,41002,Cash,Fernando Hicks,,Repeating Customer
S04961,CU0287,C0171,23-03-2025,2,55250,Credit,Jacob Daniels,,Repeating Customer
S04962,CU0705,C0116,23-02-2024,1,89622,Credit,Laura Marshall,,New Customer
S04963,CU0718,C0065,04-11-2024,2,25167,Credit,Matthew Bennett DVM,,Repeating Customer
S04964,CU1091,C0172,15-11-2023,3,61942,Cash,Joshua Nunez,,Loyal Customer
S04965,CU1974,C0145,27-04-2025,3,87335,Installment,Stacey Landry MD,,Loyal Customer
S04966,CU0561,C0452,07-05-2025,3,23361,Cash,Hayley Wright,,Loyal Customer
S04967,CU1128,C0470,08-01-2024,2,67512,Installment,Sandra Williams,,Repeating Customer
S04968,CU0922,C0336,26-05-2025,3,43743,Installment,Luke Padilla,,Loyal Customer
S04969,CU1463,C0013,21-12-2024,3,34022,Credit,Patrick Montoya,,Loyal Customer
S04970,CU0109,C0066,22-06-2025,3,30139,Cash,Amy Livingston,,Loyal Customer
S04971,CU0576,C0465,07-04-2024,3,17771,Credit,Kenneth Jordan,,Loyal Customer
S04972,CU1795,C0360,14-03-2024,1,40296,Installment,Jessica Ray,,New Customer
S04973,CU1454,C0229,01-09-2024,2,88155,Credit,Anna Snyder,,Repeating Customer
S04974,CU0641,C0075,06-10-2023,3,26979,Installment,Robert Ray,,Loyal Customer
S04975,CU0572,C0177,29-12-2024,2,67645,Installment,Nicholas Matthews,,Repeating Customer
S04976,CU0171,C0185,02-05-2024,1,94469,Cash,Maria Wood,,New Customer
S04977,CU0594,C0376,08-01-2025,1,56758,Cash,Gina Pacheco,,New Customer
S04978,CU1748,C0409,21-01-2025,2,26732,Installment,Wayne Anderson,,Repeating Customer
S04979,CU1203,C0370,17-08-2024,2,62538,Cash,Holly Young,,Repeating Customer
S04980,CU0381,C0486,10-05-2024,1,89745,Installment,Carol Hartman,,New Customer
S04981,CU1021,C0440,26-12-2024,2,88410,Credit,Ashley Perez,,Repeating Customer
S04982,CU0578,C0483,17-01-2023,1,34405,Credit,Samuel Miller,,New Customer
S04983,CU1792,C0060,09-11-2024,2,54064,Cash,Paul Taylor,,Repeating Customer
